,id,product,chosen,featured,price,yogurt 1,yogurt 2,yogurt 3
2245,2246,1,1,0,0.115,1,0,0
2246,2247,1,1,0,0.115,1,0,0
2247,2248,1,1,0,0.115,1,0,0
2248,2249,1,1,0,0.082999997,1,0,0
2249,2250,1,1,0,0.108,1,0,0
2250,2251,1,1,0,0.108,1,0,0
2251,2252,1,1,0,0.108,1,0,0
2252,2253,1,1,0,0.108,1,0,0
2253,2254,1,1,0,0.108,1,0,0
2254,2255,1,1,0,0.108,1,0,0
2255,2256,1,1,0,0.108,1,0,0
2256,2257,1,1,0,0.115,1,0,0
2257,2258,1,1,0,0.108,1,0,0
2258,2259,1,1,0,0.081,1,0,0
2259,2260,1,1,0,0.041999999,1,0,0
2260,2261,1,1,0,0.108,1,0,0
2261,2262,1,1,0,0.108,1,0,0
2262,2263,1,1,0,0.108,1,0,0
2263,2264,1,1,0,0.108,1,0,0
2264,2265,1,1,0,0.108,1,0,0
2265,2266,1,1,0,0.108,1,0,0
2266,2267,1,1,0,0.108,1,0,0
2267,2268,1,1,0,0.115,1,0,0
2268,2269,1,1,0,0.108,1,0,0
2269,2270,1,1,0,0.122,1,0,0
2270,2271,1,1,0,0.108,1,0,0
2271,2272,1,1,0,0.108,1,0,0
2272,2273,1,1,0,0.122,1,0,0
2273,2274,1,1,0,0.122,1,0,0
2274,2275,1,1,0,0.122,1,0,0
2275,2276,1,1,0,0.122,1,0,0
2276,2277,1,1,0,0.122,1,0,0
2277,2278,1,1,0,0.122,1,0,0
2278,2279,1,1,0,0.122,1,0,0
2279,2280,1,1,0,0.122,1,0,0
2280,2281,1,0,0,0.122,1,0,0
2281,2282,1,1,0,0.115,1,0,0
2282,2283,1,1,0,0.115,1,0,0
2283,2284,1,1,1,0.082999997,1,0,0
2284,2285,1,1,1,0.082999997,1,0,0
2285,2286,1,1,1,0.082999997,1,0,0
2286,2287,1,0,0,0.115,1,0,0
2287,2288,1,1,0,0.055,1,0,0
2288,2289,1,1,0,0.122,1,0,0
2289,2290,1,0,0,0.103,1,0,0
2290,2291,1,0,0,0.103,1,0,0
2291,2292,1,0,0,0.103,1,0,0
2292,2293,1,0,0,0.103,1,0,0
2293,2294,1,0,0,0.108,1,0,0
2294,2295,1,0,0,0.108,1,0,0
2295,2296,1,0,0,0.108,1,0,0
2296,2297,1,0,1,0.108,1,0,0
2297,2298,1,0,0,0.122,1,0,0
2298,2299,1,0,0,0.122,1,0,0
2299,2300,1,0,0,0.122,1,0,0
2300,2301,1,0,0,0.122,1,0,0
2301,2302,1,0,0,0.057,1,0,0
2302,2303,1,0,0,0.057,1,0,0
2303,2304,1,0,0,0.122,1,0,0
2304,2305,1,0,0,0.122,1,0,0
2305,2306,1,0,0,0.108,1,0,0
2306,2307,1,0,0,0.115,1,0,0
2307,2308,1,0,0,0.115,1,0,0
2308,2309,1,0,0,0.115,1,0,0
2309,2310,1,0,0,0.115,1,0,0
2310,2311,1,0,0,0.115,1,0,0
2311,2312,1,0,0,0.115,1,0,0
2312,2313,1,0,0,0.115,1,0,0
2313,2314,1,0,0,0.057,1,0,0
2314,2315,1,0,0,0.057,1,0,0
2315,2316,1,0,0,0.057,1,0,0
2316,2317,1,0,0,0.132,1,0,0
2317,2318,1,0,0,0.108,1,0,0
2318,2319,1,0,0,0.108,1,0,0
2319,2320,1,0,0,0.115,1,0,0
2320,2321,1,1,0,0.108,1,0,0
2321,2322,1,1,0,0.122,1,0,0
2322,2323,1,1,0,0.108,1,0,0
2323,2324,1,1,0,0.108,1,0,0
2324,2325,1,1,0,0.108,1,0,0
2325,2326,1,1,0,0.108,1,0,0
2326,2327,1,1,0,0.108,1,0,0
2327,2328,1,1,0,0.108,1,0,0
2328,2329,1,1,0,0.108,1,0,0
2329,2330,1,1,0,0.108,1,0,0
2330,2331,1,1,0,0.108,1,0,0
2331,2332,1,1,0,0.108,1,0,0
2332,2333,1,1,0,0.108,1,0,0
2333,2334,1,1,0,0.108,1,0,0
2334,2335,1,1,0,0.108,1,0,0
2335,2336,1,1,0,0.108,1,0,0
2336,2337,1,1,1,0.115,1,0,0
2337,2338,1,1,0,0.108,1,0,0
2338,2339,1,1,0,0.108,1,0,0
2339,2340,1,1,0,0.108,1,0,0
2340,2341,1,1,0,0.122,1,0,0
2341,2342,1,1,0,0.122,1,0,0
2342,2343,1,1,1,0.082999997,1,0,0
2343,2344,1,0,0,0.103,1,0,0
2344,2345,1,0,0,0.103,1,0,0
2345,2346,1,0,0,0.103,1,0,0
2346,2347,1,0,0,0.108,1,0,0
2347,2348,1,0,0,0.108,1,0,0
2348,2349,1,0,0,0.108,1,0,0
2349,2350,1,0,0,0.108,1,0,0
2350,2351,1,0,0,0.125,1,0,0
2351,2352,1,0,0,0.122,1,0,0
2352,2353,1,0,1,0.122,1,0,0
2353,2354,1,0,0,0.122,1,0,0
2354,2355,1,0,1,0.112,1,0,0
2355,2356,1,0,0,0.122,1,0,0
2356,2357,1,0,0,0.122,1,0,0
2357,2358,1,0,0,0.122,1,0,0
2358,2359,1,0,0,0.122,1,0,0
2359,2360,1,0,0,0.122,1,0,0
2360,2361,1,0,0,0.122,1,0,0
2361,2362,1,0,0,0.122,1,0,0
2362,2363,1,0,0,0.122,1,0,0
2363,2364,1,0,0,0.122,1,0,0
2364,2365,1,0,0,0.122,1,0,0
2365,2366,1,0,0,0.122,1,0,0
2366,2367,1,0,0,0.122,1,0,0
2367,2368,1,0,0,0.122,1,0,0
2368,2369,1,0,0,0.122,1,0,0
2369,2370,1,0,0,0.122,1,0,0
2370,2371,1,0,0,0.122,1,0,0
2371,2372,1,0,0,0.108,1,0,0
2372,2373,1,0,0,0.108,1,0,0
2373,2374,1,0,0,0.108,1,0,0
2374,2375,1,0,0,0.108,1,0,0
2375,2376,1,0,0,0.108,1,0,0
2376,2377,1,0,0,0.108,1,0,0
2377,2378,1,1,0,0.008,1,0,0
2378,2379,1,0,0,0.108,1,0,0
2379,2380,1,0,0,0.108,1,0,0
2380,2381,1,0,0,0.108,1,0,0
2381,2382,1,0,0,0.108,1,0,0
2382,2383,1,0,0,0.108,1,0,0
2383,2384,1,0,0,0.108,1,0,0
2384,2385,1,0,0,0.122,1,0,0
2385,2386,1,0,0,0.108,1,0,0
2386,2387,1,0,0,0.115,1,0,0
2387,2388,1,0,0,0.108,1,0,0
2388,2389,1,0,0,0.108,1,0,0
2389,2390,1,1,0,0.108,1,0,0
2390,2391,1,0,0,0.108,1,0,0
2391,2392,1,1,0,0.108,1,0,0
2392,2393,1,1,0,0.108,1,0,0
2393,2394,1,0,0,0.108,1,0,0
2394,2395,1,1,0,0.108,1,0,0
2395,2396,1,1,0,0.108,1,0,0
2396,2397,1,1,0,0.103,1,0,0
2397,2398,1,1,0,0.103,1,0,0
2398,2399,1,1,0,0.003,1,0,0
2399,2400,1,1,0,0.052999999,1,0,0
2400,2401,1,0,0,0.103,1,0,0
2401,2402,1,0,0,0.115,1,0,0
2402,2403,1,0,0,0.108,1,0,0
2403,2404,1,1,0,0.025,1,0,0
2404,2405,1,1,1,0.108,1,0,0
2405,2406,1,0,0,0.122,1,0,0
2406,2407,1,0,0,0.122,1,0,0
2407,2408,1,0,0,0.082999997,1,0,0
2408,2409,1,1,0,0.115,1,0,0
2409,2410,1,1,0,0.115,1,0,0
2410,2411,1,0,0,0.108,1,0,0
2411,2412,1,0,0,0.115,1,0,0
2412,2413,1,0,0,0.115,1,0,0
2413,2414,1,0,0,0.115,1,0,0
2414,2415,1,0,0,0.108,1,0,0
2415,2416,1,0,0,0.108,1,0,0
2416,2417,1,0,1,0.122,1,0,0
2417,2418,1,0,0,0.122,1,0,0
2418,2419,1,0,0,0.122,1,0,0
2419,2420,1,0,0,0.122,1,0,0
2420,2421,1,0,0,0.122,1,0,0
2421,2422,1,0,0,0.122,1,0,0
2422,2423,1,0,0,0.122,1,0,0
2423,2424,1,0,0,0.122,1,0,0
2424,2425,1,0,0,0.11,1,0,0
2425,2426,1,0,0,0.122,1,0,0
2426,2427,1,0,0,0.122,1,0,0
2427,2428,1,0,0,0.122,1,0,0
2428,2429,1,0,0,0.122,1,0,0
2429,2430,1,0,0,0.108,1,0,0
2430,1,2,0,0,0.081,0,1,0
2431,2,2,1,0,0.097999997,0,1,0
2432,3,2,1,0,0.097999997,0,1,0
2433,4,2,1,0,0.097999997,0,1,0
2434,5,2,1,0,0.097999997,0,1,0
2435,6,2,1,0,0.092,0,1,0
2436,7,2,1,0,0.081,0,1,0
2437,8,2,0,0,0.086000003,0,1,0
2438,9,2,0,0,0.097999997,0,1,0
2439,10,2,0,0,0.097999997,0,1,0
2440,11,2,0,0,0.097999997,0,1,0
2441,12,2,0,0,0.097999997,0,1,0
2442,13,2,0,0,0.081,0,1,0
2443,14,2,0,0,0.081,0,1,0
2444,15,2,0,0,0.081,0,1,0
2445,16,2,0,0,0.081,0,1,0
2446,17,2,0,0,0.081,0,1,0
2447,18,2,0,0,0.081,0,1,0
2448,19,2,0,0,0.081,0,1,0
2449,20,2,0,0,0.081,0,1,0
2450,21,2,0,0,0.081,0,1,0
2451,22,2,0,0,0.081,0,1,0
2452,23,2,0,0,0.081,0,1,0
2453,24,2,0,0,0.081,0,1,0
2454,25,2,0,0,0.081,0,1,0
2455,26,2,0,0,0.081,0,1,0
2456,27,2,0,0,0.081,0,1,0
2457,28,2,0,0,0.081,0,1,0
2458,29,2,1,0,0.048999999,0,1,0
2459,30,2,1,0,0.044,0,1,0
2460,31,2,1,0,0.044,0,1,0
2461,32,2,0,0,0.094999999,0,1,0
2462,33,2,0,0,0.094999999,0,1,0
2463,34,2,0,0,0.094999999,0,1,0
2464,35,2,0,0,0.086000003,0,1,0
2465,36,2,0,0,0.086000003,0,1,0
2466,37,2,0,0,0.086000003,0,1,0
2467,38,2,0,0,0.086000003,0,1,0
2468,39,2,0,0,0.086000003,0,1,0
2469,40,2,0,0,0.086000003,0,1,0
2470,41,2,1,0,0.055,0,1,0
2471,42,2,1,0,0.063000001,0,1,0
2472,43,2,1,0,0.030999999,0,1,0
2473,44,2,0,0,0.081,0,1,0
2474,45,2,0,0,0.081,0,1,0
2475,46,2,1,0,0.081,0,1,0
2476,47,2,1,0,0.081,0,1,0
2477,48,2,0,0,0.081,0,1,0
2478,49,2,0,0,0.081,0,1,0
2479,50,2,0,0,0.081,0,1,0
2480,51,2,1,0,0.086000003,0,1,0
2481,52,2,1,0,0.086000003,0,1,0
2482,53,2,0,0,0.086000003,0,1,0
2483,54,2,0,0,0.086000003,0,1,0
2484,55,2,0,0,0.086000003,0,1,0
2485,56,2,0,0,0.086000003,0,1,0
2486,57,2,1,0,0.018999999,0,1,0
2487,58,2,0,0,0.097999997,0,1,0
2488,59,2,0,0,0.097999997,0,1,0
2489,60,2,0,0,0.097999997,0,1,0
2490,61,2,1,0,0.086000003,0,1,0
2491,62,2,1,0,0.086000003,0,1,0
2492,63,2,1,0,0.086000003,0,1,0
2493,64,2,0,0,0.086000003,0,1,0
2494,65,2,0,0,0.086000003,0,1,0
2495,66,2,1,0,0.086000003,0,1,0
2496,67,2,1,0,0.086000003,0,1,0
2497,68,2,1,0,0.086000003,0,1,0
2498,69,2,1,0,0.086000003,0,1,0
2499,70,2,1,0,0.086000003,0,1,0
2500,71,2,0,0,0.086000003,0,1,0
2501,72,2,0,0,0.086000003,0,1,0
2502,73,2,0,0,0.086000003,0,1,0
2503,74,2,0,0,0.068999998,0,1,0
2504,75,2,0,0,0.068999998,0,1,0
2505,76,2,0,0,0.050999999,0,1,0
2506,77,2,0,0,0.050999999,0,1,0
2507,78,2,0,0,0.081,0,1,0
2508,79,2,0,0,0.081,0,1,0
2509,80,2,0,0,0.081,0,1,0
2510,81,2,0,0,0.081,0,1,0
2511,82,2,0,0,0.081,0,1,0
2512,83,2,0,0,0.081,0,1,0
2513,84,2,0,0,0.086000003,0,1,0
2514,85,2,0,0,0.086000003,0,1,0
2515,86,2,0,0,0.086000003,0,1,0
2516,87,2,0,0,0.086000003,0,1,0
2517,88,2,0,0,0.086000003,0,1,0
2518,89,2,0,0,0.086000003,0,1,0
2519,90,2,0,0,0.086000003,0,1,0
2520,91,2,1,0,0.074000001,0,1,0
2521,92,2,1,0,0.074000001,0,1,0
2522,93,2,1,0,0.081,0,1,0
2523,94,2,1,0,0.081,0,1,0
2524,95,2,1,0,0.081,0,1,0
2525,96,2,1,0,0.081,0,1,0
2526,97,2,1,0,0.081,0,1,0
2527,98,2,1,0,0.081,0,1,0
2528,99,2,0,0,0.097999997,0,1,0
2529,100,2,1,0,0.081,0,1,0
2530,101,2,1,1,0.061000001,0,1,0
2531,102,2,0,0,0.081,0,1,0
2532,103,2,0,0,0.081,0,1,0
2533,104,2,1,0,0.081,0,1,0
2534,105,2,1,0,0.081,0,1,0
2535,106,2,1,0,0.081,0,1,0
2536,107,2,0,0,0.081,0,1,0
2537,108,2,1,0,0.081,0,1,0
2538,109,2,1,0,0.063000001,0,1,0
2539,110,2,0,0,0.050999999,0,1,0
2540,111,2,0,0,0.046999998,0,1,0
2541,112,2,1,0,0.074000001,0,1,0
2542,113,2,1,0,0.074000001,0,1,0
2543,114,2,1,0,0.074000001,0,1,0
2544,115,2,1,0,0.074000001,0,1,0
2545,116,2,1,0,0.081,0,1,0
2546,117,2,1,0,0.081,0,1,0
2547,118,2,1,0,0.081,0,1,0
2548,119,2,1,0,0.081,0,1,0
2549,120,2,1,0,0.081,0,1,0
2550,121,2,1,0,0.081,0,1,0
2551,122,2,1,0,0.081,0,1,0
2552,123,2,1,0,0.081,0,1,0
2553,124,2,1,0,0.081,0,1,0
2554,125,2,1,0,0.081,0,1,0
2555,126,2,1,0,0.081,0,1,0
2556,127,2,1,0,0.081,0,1,0
2557,128,2,1,0,0.081,0,1,0
2558,129,2,1,1,0.061000001,0,1,0
2559,130,2,1,0,0.081,0,1,0
2560,131,2,1,0,0.086000003,0,1,0
2561,132,2,1,0,0.086000003,0,1,0
2562,133,2,1,0,0.086000003,0,1,0
2563,134,2,1,0,0.086000003,0,1,0
2564,135,2,1,0,0.086000003,0,1,0
2565,136,2,1,0,0.063000001,0,1,0
2566,137,2,0,0,0.081,0,1,0
2567,138,2,0,0,0.081,0,1,0
2568,139,2,0,0,0.081,0,1,0
2569,140,2,0,0,0.081,0,1,0
2570,141,2,0,0,0.081,0,1,0
2571,142,2,0,0,0.081,0,1,0
2572,143,2,0,0,0.081,0,1,0
2573,144,2,0,0,0.081,0,1,0
2574,145,2,0,0,0.081,0,1,0
2575,146,2,0,0,0.081,0,1,0
2576,147,2,0,0,0.081,0,1,0
2577,148,2,0,0,0.086000003,0,1,0
2578,149,2,0,0,0.086999997,0,1,0
2579,150,2,0,0,0.086000003,0,1,0
2580,151,2,0,0,0.081,0,1,0
2581,152,2,0,0,0.086000003,0,1,0
2582,153,2,0,0,0.086000003,0,1,0
2583,154,2,0,0,0.086000003,0,1,0
2584,155,2,0,0,0.086000003,0,1,0
2585,156,2,1,0,0.086000003,0,1,0
2586,157,2,0,0,0.086000003,0,1,0
2587,158,2,0,0,0.086000003,0,1,0
2588,159,2,0,0,0.086000003,0,1,0
2589,160,2,0,0,0.081,0,1,0
2590,161,2,0,0,0.081,0,1,0
2591,162,2,0,0,0.086000003,0,1,0
2592,163,2,0,0,0.086000003,0,1,0
2593,164,2,1,0,0.081,0,1,0
2594,165,2,1,0,0.081,0,1,0
2595,166,2,1,0,0.081,0,1,0
2596,167,2,1,1,0.061000001,0,1,0
2597,168,2,1,1,0.061000001,0,1,0
2598,169,2,1,0,0.086000003,0,1,0
2599,170,2,1,0,0.086000003,0,1,0
2600,171,2,1,0,0.086000003,0,1,0
2601,172,2,1,0,0.086000003,0,1,0
2602,173,2,1,1,0.063000001,0,1,0
2603,174,2,1,0,0.041000001,0,1,0
2604,175,2,1,0,0.063000001,0,1,0
2605,176,2,1,0,0.063000001,0,1,0
2606,177,2,1,0,0.063000001,0,1,0
2607,178,2,1,0,0.086000003,0,1,0
2608,179,2,1,0,0.086000003,0,1,0
2609,180,2,0,0,0.086000003,0,1,0
2610,181,2,0,0,0.086000003,0,1,0
2611,182,2,0,0,0.086000003,0,1,0
2612,183,2,1,0,0.086000003,0,1,0
2613,184,2,0,0,0.086000003,0,1,0
2614,185,2,0,0,0.086000003,0,1,0
2615,186,2,1,0,0.086000003,0,1,0
2616,187,2,1,0,0.086000003,0,1,0
2617,188,2,1,0,0.081,0,1,0
2618,189,2,1,0,0.081,0,1,0
2619,190,2,1,0,0.081,0,1,0
2620,191,2,1,0,0.081,0,1,0
2621,192,2,1,0,0.081,0,1,0
2622,193,2,1,0,0.081,0,1,0
2623,194,2,1,0,0.081,0,1,0
2624,195,2,1,0,0.081,0,1,0
2625,196,2,1,0,0.081,0,1,0
2626,197,2,1,0,0.074000001,0,1,0
2627,198,2,1,0,0.081,0,1,0
2628,199,2,1,0,0.081,0,1,0
2629,200,2,1,0,0.081,0,1,0
2630,201,2,0,0,0.081,0,1,0
2631,202,2,0,0,0.081,0,1,0
2632,203,2,0,0,0.081,0,1,0
2633,204,2,0,0,0.081,0,1,0
2634,205,2,0,0,0.081,0,1,0
2635,206,2,1,0,0.081,0,1,0
2636,207,2,0,0,0.092,0,1,0
2637,208,2,0,0,0.092,0,1,0
2638,209,2,0,0,0.097999997,0,1,0
2639,210,2,0,0,0.097999997,0,1,0
2640,211,2,0,0,0.097999997,0,1,0
2641,212,2,0,0,0.081,0,1,0
2642,213,2,0,0,0.081,0,1,0
2643,214,2,0,0,0.063000001,0,1,0
2644,215,2,0,0,0.063000001,0,1,0
2645,216,2,0,0,0.063000001,0,1,0
2646,217,2,0,0,0.086000003,0,1,0
2647,218,2,0,0,0.086000003,0,1,0
2648,219,2,0,0,0.041999999,0,1,0
2649,220,2,0,0,0.074000001,0,1,0
2650,221,2,0,0,0.074000001,0,1,0
2651,222,2,0,0,0.074000001,0,1,0
2652,223,2,0,0,0.074000001,0,1,0
2653,224,2,0,0,0.097999997,0,1,0
2654,225,2,1,0,0.097999997,0,1,0
2655,226,2,0,0,0.097999997,0,1,0
2656,227,2,1,0,0.097999997,0,1,0
2657,228,2,1,0,0.097999997,0,1,0
2658,229,2,0,0,0.097999997,0,1,0
2659,230,2,0,0,0.097999997,0,1,0
2660,231,2,0,0,0.097999997,0,1,0
2661,232,2,0,0,0.097999997,0,1,0
2662,233,2,0,0,0.097999997,0,1,0
2663,234,2,0,0,0.097999997,0,1,0
2664,235,2,0,0,0.097999997,0,1,0
2665,236,2,0,0,0.097999997,0,1,0
2666,237,2,0,0,0.097999997,0,1,0
2667,238,2,0,0,0.097999997,0,1,0
2668,239,2,0,0,0.081,0,1,0
2669,240,2,0,0,0.097999997,0,1,0
2670,241,2,0,0,0.081,0,1,0
2671,242,2,0,0,0.081,0,1,0
2672,243,2,0,0,0.081,0,1,0
2673,244,2,0,0,0.081,0,1,0
2674,245,2,0,0,0.081,0,1,0
2675,246,2,0,0,0.081,0,1,0
2676,247,2,0,0,0.081,0,1,0
2677,248,2,0,0,0.081,0,1,0
2678,249,2,0,0,0.081,0,1,0
2679,250,2,0,0,0.081,0,1,0
2680,251,2,0,0,0.081,0,1,0
2681,252,2,0,0,0.081,0,1,0
2682,253,2,0,0,0.081,0,1,0
2683,254,2,0,0,0.081,0,1,0
2684,255,2,0,0,0.081,0,1,0
2685,256,2,0,0,0.081,0,1,0
2686,257,2,0,0,0.081,0,1,0
2687,258,2,0,0,0.081,0,1,0
2688,259,2,0,0,0.081,0,1,0
2689,260,2,0,0,0.081,0,1,0
2690,261,2,0,0,0.081,0,1,0
2691,262,2,0,0,0.081,0,1,0
2692,263,2,0,0,0.081,0,1,0
2693,264,2,0,0,0.081,0,1,0
2694,265,2,0,0,0.081,0,1,0
2695,266,2,0,0,0.081,0,1,0
2696,267,2,0,0,0.081,0,1,0
2697,268,2,0,0,0.081,0,1,0
2698,269,2,0,0,0.081,0,1,0
2699,270,2,0,0,0.081,0,1,0
2700,271,2,0,1,0.061000001,0,1,0
2701,272,2,0,1,0.061000001,0,1,0
2702,273,2,0,0,0.066,0,1,0
2703,274,2,0,0,0.068000004,0,1,0
2704,275,2,0,0,0.066,0,1,0
2705,276,2,0,0,0.081,0,1,0
2706,277,2,0,0,0.081,0,1,0
2707,278,2,0,0,0.081,0,1,0
2708,279,2,0,0,0.092,0,1,0
2709,280,2,0,0,0.092,0,1,0
2710,281,2,0,0,0.081,0,1,0
2711,282,2,0,0,0.081,0,1,0
2712,283,2,0,0,0.081,0,1,0
2713,284,2,0,0,0.081,0,1,0
2714,285,2,0,0,0.081,0,1,0
2715,286,2,0,0,0.081,0,1,0
2716,287,2,0,0,0.081,0,1,0
2717,288,2,0,0,0.081,0,1,0
2718,289,2,0,0,0.081,0,1,0
2719,290,2,0,0,0.081,0,1,0
2720,291,2,0,0,0.081,0,1,0
2721,292,2,1,0,0.081,0,1,0
2722,293,2,0,0,0.081,0,1,0
2723,294,2,0,0,0.081,0,1,0
2724,295,2,0,0,0.081,0,1,0
2725,296,2,0,0,0.081,0,1,0
2726,297,2,0,0,0.081,0,1,0
2727,298,2,0,0,0.081,0,1,0
2728,299,2,0,0,0.082999997,0,1,0
2729,300,2,0,0,0.086000003,0,1,0
2730,301,2,0,0,0.086000003,0,1,0
2731,302,2,0,0,0.086000003,0,1,0
2732,303,2,0,0,0.086000003,0,1,0
2733,304,2,0,0,0.086000003,0,1,0
2734,305,2,0,0,0.086000003,0,1,0
2735,306,2,0,0,0.086000003,0,1,0
2736,307,2,0,0,0.086000003,0,1,0
2737,308,2,0,0,0.086000003,0,1,0
2738,309,2,0,0,0.086000003,0,1,0
2739,310,2,0,0,0.086000003,0,1,0
2740,311,2,0,0,0.086000003,0,1,0
2741,312,2,0,0,0.086000003,0,1,0
2742,313,2,0,0,0.090000004,0,1,0
2743,314,2,0,0,0.090000004,0,1,0
2744,315,2,0,0,0.086000003,0,1,0
2745,316,2,0,0,0.086000003,0,1,0
2746,317,2,0,0,0.086000003,0,1,0
2747,318,2,0,0,0.086000003,0,1,0
2748,319,2,0,0,0.086000003,0,1,0
2749,320,2,0,0,0.086000003,0,1,0
2750,321,2,0,0,0.086000003,0,1,0
2751,322,2,0,0,0.086000003,0,1,0
2752,323,2,0,0,0.086000003,0,1,0
2753,324,2,0,0,0.086000003,0,1,0
2754,325,2,0,0,0.086000003,0,1,0
2755,326,2,0,0,0.086000003,0,1,0
2756,327,2,0,0,0.086000003,0,1,0
2757,328,2,0,0,0.086000003,0,1,0
2758,329,2,0,0,0.086000003,0,1,0
2759,330,2,0,0,0.086000003,0,1,0
2760,331,2,0,0,0.086000003,0,1,0
2761,332,2,0,0,0.086000003,0,1,0
2762,333,2,0,0,0.086000003,0,1,0
2763,334,2,0,0,0.086000003,0,1,0
2764,335,2,0,0,0.086000003,0,1,0
2765,336,2,0,0,0.086000003,0,1,0
2766,337,2,0,0,0.086000003,0,1,0
2767,338,2,0,0,0.086000003,0,1,0
2768,339,2,0,0,0.086000003,0,1,0
2769,340,2,0,0,0.086000003,0,1,0
2770,341,2,0,0,0.086000003,0,1,0
2771,342,2,0,0,0.086000003,0,1,0
2772,343,2,0,0,0.086000003,0,1,0
2773,344,2,0,0,0.086000003,0,1,0
2774,345,2,0,0,0.086000003,0,1,0
2775,346,2,0,0,0.086000003,0,1,0
2776,347,2,0,0,0.086000003,0,1,0
2777,348,2,0,0,0.086000003,0,1,0
2778,349,2,0,0,0.086000003,0,1,0
2779,350,2,0,0,0.086000003,0,1,0
2780,351,2,0,0,0.086000003,0,1,0
2781,352,2,0,0,0.086000003,0,1,0
2782,353,2,0,0,0.086000003,0,1,0
2783,354,2,0,0,0.086000003,0,1,0
2784,355,2,0,0,0.086000003,0,1,0
2785,356,2,0,0,0.086000003,0,1,0
2786,357,2,0,0,0.086000003,0,1,0
2787,358,2,0,0,0.086000003,0,1,0
2788,359,2,0,0,0.086000003,0,1,0
2789,360,2,0,0,0.086000003,0,1,0
2790,361,2,0,0,0.086000003,0,1,0
2791,362,2,0,0,0.086000003,0,1,0
2792,363,2,0,0,0.086000003,0,1,0
2793,364,2,0,1,0.063000001,0,1,0
2794,365,2,0,1,0.063000001,0,1,0
2795,366,2,0,0,0.066,0,1,0
2796,367,2,0,0,0.066,0,1,0
2797,368,2,0,0,0.086000003,0,1,0
2798,369,2,0,0,0.086000003,0,1,0
2799,370,2,0,0,0.086000003,0,1,0
2800,371,2,0,0,0.086000003,0,1,0
2801,372,2,0,0,0.086000003,0,1,0
2802,373,2,0,0,0.086000003,0,1,0
2803,374,2,0,0,0.086000003,0,1,0
2804,375,2,0,0,0.086000003,0,1,0
2805,376,2,0,0,0.086000003,0,1,0
2806,377,2,0,0,0.086000003,0,1,0
2807,378,2,0,0,0.086000003,0,1,0
2808,379,2,0,1,0.063000001,0,1,0
2809,380,2,0,1,0.063000001,0,1,0
2810,381,2,0,1,0.063000001,0,1,0
2811,382,2,0,0,0.063000001,0,1,0
2812,383,2,0,0,0.063000001,0,1,0
2813,384,2,0,0,0.086000003,0,1,0
2814,385,2,0,0,0.086000003,0,1,0
2815,386,2,0,0,0.086000003,0,1,0
2816,387,2,0,0,0.086000003,0,1,0
2817,388,2,0,0,0.086000003,0,1,0
2818,389,2,0,0,0.086000003,0,1,0
2819,390,2,0,0,0.086000003,0,1,0
2820,391,2,0,0,0.086000003,0,1,0
2821,392,2,0,0,0.086000003,0,1,0
2822,393,2,0,0,0.086000003,0,1,0
2823,394,2,0,0,0.086000003,0,1,0
2824,395,2,0,0,0.086000003,0,1,0
2825,396,2,0,0,0.086000003,0,1,0
2826,397,2,0,0,0.063000001,0,1,0
2827,398,2,0,0,0.063000001,0,1,0
2828,399,2,0,0,0.063000001,0,1,0
2829,400,2,0,0,0.063000001,0,1,0
2830,401,2,0,0,0.063000001,0,1,0
2831,402,2,0,0,0.063000001,0,1,0
2832,403,2,0,0,0.086000003,0,1,0
2833,404,2,0,0,0.063000001,0,1,0
2834,405,2,1,0,0.081,0,1,0
2835,406,2,0,0,0.081,0,1,0
2836,407,2,0,0,0.086000003,0,1,0
2837,408,2,0,0,0.086000003,0,1,0
2838,409,2,0,0,0.086000003,0,1,0
2839,410,2,0,0,0.086000003,0,1,0
2840,411,2,0,0,0.086000003,0,1,0
2841,412,2,0,0,0.086000003,0,1,0
2842,413,2,0,0,0.064000003,0,1,0
2843,414,2,0,0,0.097999997,0,1,0
2844,415,2,1,0,0.097999997,0,1,0
2845,416,2,1,0,0.081,0,1,0
2846,417,2,1,0,0.086000003,0,1,0
2847,418,2,1,0,0.081,0,1,0
2848,419,2,0,0,0.086000003,0,1,0
2849,420,2,1,0,0.086000003,0,1,0
2850,421,2,1,0,0.086000003,0,1,0
2851,422,2,1,0,0.086000003,0,1,0
2852,423,2,0,0,0.086000003,0,1,0
2853,424,2,0,0,0.086000003,0,1,0
2854,425,2,0,0,0.086000003,0,1,0
2855,426,2,0,0,0.086000003,0,1,0
2856,427,2,1,0,0.086000003,0,1,0
2857,428,2,1,0,0.086000003,0,1,0
2858,429,2,0,0,0.086000003,0,1,0
2859,430,2,0,0,0.086000003,0,1,0
2860,431,2,0,0,0.086000003,0,1,0
2861,432,2,0,0,0.086000003,0,1,0
2862,433,2,0,0,0.086000003,0,1,0
2863,434,2,0,0,0.086000003,0,1,0
2864,435,2,0,0,0.086000003,0,1,0
2865,436,2,1,0,0.086000003,0,1,0
2866,437,2,0,0,0.086000003,0,1,0
2867,438,2,0,0,0.086000003,0,1,0
2868,439,2,1,0,0.086000003,0,1,0
2869,440,2,1,0,0.086000003,0,1,0
2870,441,2,0,0,0.086000003,0,1,0
2871,442,2,0,0,0.086000003,0,1,0
2872,443,2,1,0,0.086000003,0,1,0
